user_id,location,age
20751,"bay minette, ,",49.0
60488,"duluth, minnesota, usa",59.0
12316,"viewtown, virginia, usa",
96096,"hangzhou, zhejiang, china",
246175,"mt. prospect, illinois, usa",35.0
26435,"amarillo, texas, usa",67.0
131233,"moline, ,",
177590,"green bay, wisconsin, usa",49.0
94529,"o fallon, missouri, usa",31.0
119582,"chicago, illinois, usa",
163485,"chicago, illinois, usa",
273635,"raleigh, ,",
18002,"oakville, ontario, canada",23.0
81901,"portland, oregon, usa",43.0
116241,"lacey, washington, usa",33.0
140069,"victoria, british columbia, canada",29.0
185942,"salisbury, north carolina, usa",25.0
103028,"austin, texas, usa",25.0
257605,"bethel park, pennsylvania, usa",29.0
260959,"columbus, ohio, usa",24.0
169517,"oceano, california, usa",
91882,"milwaukee, wisconsin, usa",36.0
5385,"loomis, california, usa",30.0
182393,"the center of, my own little world, usa",35.0
221235,"americus, georgia, usa",27.0
49668,"sinai, south dakota, usa",45.0
55826,"singapore, singapore,",24.0
78895,"orlando, florida, usa",36.0
90279,"sao paulo, sao paulo, brazil",30.0
99616,"havre de grace, maryland, usa",20.0
172128,"raleigh, north carolina, usa",40.0
225378,"los angeles, ,",
247852,"snellville, georgia, usa",
254769,"st louis, missouri, usa",
154855,"dallas, texas, usa",
209339,"hoyt, new brunswick, canada",
11206,"paris, tennessee, usa",62.0
30281,"columbus, ohio, usa",52.0
102668,"newnan, georgia, usa",31.0
143009,"west salem, ohio, usa",30.0
163443,"phoenix, arizona, usa",
212888,"north hollywood, california, usa",50.0
257483,"campobello, new brunswick, canada",54.0
1184,"la mirada, california, usa",38.0
41429,"houston, texas, usa",43.0
249612,"decatur, texas, usa",49.0
107491,"cedar springs, michigan, usa",47.0
17391,"mesa, arizona, usa",
25178,"lawton, oklahoma, usa",28.0
68846,"richfield, minnesota, usa",29.0
74315,"bedford, texas, usa",51.0
103277,"sandpoint, idaho, usa",31.0
146421,"spotswood, victoria, australia",44.0
206058,"pittsburgh, pennsylvania, usa",23.0
208161,"fort wayne, indiana, usa",
251223,"plainfield, illinois, usa",62.0
265827,"dayton, texas, usa",57.0
276291,"acton, massachusetts, usa",28.0
94691,"burnaby, british columbia, canada",
241885,"beverly, massachusetts, usa",
834,"rockville, maryland, usa",17.0
135567,"long beach, california, usa",15.0
30979,"mesa, arizona, usa",41.0
139668,"roseville, minnesota, usa",
153342,"barrie, ontario, canada",43.0
213998,"columbia, pennsylvania, usa",68.0
225187,"honey brook, pennsylvania, usa",
93207,"windsor, ontario, canada",51.0
267112,"bloomfield, ontario, canada",
3192,"milwaukee, wisconsin, usa",
6689,"east lansing, michigan, usa",
27499,"chicago, illinois, usa",32.0
28790,"akron, ohio, usa",28.0
46312,"richmond, indiana, usa",9.0
53069,"greensburg, indiana,",
61146,"brazil, indiana, usa",24.0
99765,"fleet, england, united kingdom",32.0
108197,"east lansing, michigan, usa",25.0
128033,"gilchrist, oregon, usa",47.0
132919,"arlington, virginia, usa",45.0
159802,"toronto, ontario, canada",
254417,"belmont, california, usa",36.0
275358,"pueblo, ,",15.0
643,"grenoble, rhone-alpes, france",23.0
56201,"maple lake, minnesota, usa",65.0
178961,"salt lake city, utah, usa",
55136,"birmingham, west midlands, united kingdom",40.0
84308,"arnhem, gelderland, netherlands",48.0
174334,"guildford, n/a, united kingdom",34.0
199928,"rochester, kent, united kingdom",28.0
92938,"edinburgh, scotland, united kingdom",26.0
158344,"jena, thueringen, germany",36.0
245940,"stevenage, england, united kingdom",22.0
154679,"belo horizonte, minas gerais, brazil",16.0
13141,"brighton, england, united kingdom",26.0
26120,"leeds, england, united kingdom",31.0
83041,"farnborough, england, united kingdom",34.0
99242,"basingstoke, england, united kingdom",34.0
103144,"shah alam, selangor, malaysia",19.0
107044,"adelaide, south australia, australia",24.0
132152,"bristol, england, united kingdom",36.0
188484,"derby, england, united kingdom",24.0
223105,"cambridge, england, united kingdom",
230985,"southport, england, united kingdom",19.0
273849,"rotherham, south yorkshire, united kingdom",64.0
170792,"oswego, new york, usa",38.0
172700,"portland, oregon, usa",33.0
184864,"college station, texas, usa",22.0
198061,"schenectady, new york, usa",
217089,"edmond, oklahoma, usa",50.0
230411,"sungai petani, kedah, malaysia",
140758,"auckland, auckland, new zealand",23.0
193560,"coalville, england, united kingdom",37.0
194646,"hove, england, united kingdom",50.0
236872,"maryport, england, united kingdom",35.0
203502,"duncansville, pennsylvania, usa",34.0
105187,"la chapelle sur erdre, loire atlantique, france",53.0
257012,"edmonton, alberta, canada",21.0
85806,"st-légier, vaud, switzerland",34.0
80803,"paris, ile de france, france",27.0
187598,"le mans, pays de la loire, france",16.0
34908,"thorigné-fouillard, bretagne, france",16.0
47329,"geneva, genève, switzerland",37.0
90277,"toulouse, midi-pyrénées, france",23.0
124536,"orbe, vaud, switzerland",28.0
168129,"puteaux, hauts-de-seine, france",22.0
187805,"marseille, paca, france",31.0
196148,"aylmer, québec, canada",26.0
206865,"poitiers, vienne, france",22.0
264828,"paris, ile de france, france",25.0
190462,"neuchâtel, neuchâtel, switzerland",23.0
202447,"annecy, haute-savoie, france",34.0
147117,"grenoble, n/a, france",30.0
156971,"pierrefonds, picardie, france",34.0
188658,"belfort, franche-comté, france",23.0
182642,"paimpol, bretagne, france",24.0
170699,"bellingham, washington, usa",
216955,"quincy, massachusetts, usa",33.0
246820,"encinitas, california, usa",39.0
183985,"baton rouge, louisiana, usa",34.0
218059,"chicago, illinois, usa",22.0
99641,"gainesville, florida, usa",35.0
59504,"louisville, kentucky, usa",39.0
84866,"st albans, england, united kingdom",34.0
86159,"mississauga, ontario, canada",35.0
176597,"madison, wisconsin, usa",
249963,"gainesville, florida, usa",
117156,"cranston, rhode island, usa",
26418,"tangent, oregon, usa",29.0
102581,"las vegas, nevada, usa",
262849,"clearwater, florida, usa",
103024,"columbus, ohio, usa",30.0
6566,"port angeles, washington, usa",
94840,"washington court house, ohio, usa",38.0
162980,"manhattan, kansas, usa",41.0
214315,"louisville, kentucky, usa",32.0
249064,"burlington, north carolina,",43.0
115953,"allentown, pennsylvania, usa",36.0
145728,"woodside, california, usa",52.0
234401,"frankfurt am main, hessen, germany",
261973,"chicago, illinois, usa",35.0
87688,"nyc, new york, usa",35.0
96900,"san jose, california, usa",17.0
144223,"east hartford, connecticut, usa",20.0
75486,"ringoes, new jersey, usa",35.0
216557,"victoria, british columbia, canada",33.0
121135,"houston, texas, usa",
183436,"secane, pennsylvania, usa",24.0
17724,"dundas, ontario, canada",
42944,"allenton, wisconsin, usa",48.0
92398,"battle creek, michigan, usa",34.0
116856,"everett, washington, usa",46.0
137663,"syracuse, new york, usa",
152582,"atlanta, georgia, usa",25.0
155989,"punta gorda, florida, usa",39.0
160346,"norwalk, connecticut, usa",27.0
191578,"berkeley, california, usa",
237070,"allenwinden, zug, switzerland",29.0
247726,"oak park, illinois, usa",30.0
268734,"buffalo, new york, usa",42.0
270026,"studio city, california, usa",47.0
128653,"berlin, berlin, germany",20.0
163302,"cainta, rizal, philippines",23.0
229513,"rochester, minnesota, usa",31.0
32861,"pacific grove, california, usa",41.0
38081,"castro valley, california, usa",
136829,"fredericton, new brunswick, canada",33.0
170385,"milwaukee, wisconsin, usa",22.0
177556,"lüneburg, niedersachsen, germany",23.0
214213,"chicago, illinois, usa",25.0
229243,"san diego, california, usa",29.0
276704,"cedar park, texas, usa",
24835,"san francisco, california, usa",51.0
131560,"columbus, ohio, ohio, usa",
170691,"south portland, ,",
169223,"montréal, quebec, canada",38.0
65665,"coffs harbour, new south wales, australia",40.0
140822,"nürnberg, bayern, germany",54.0
200009,"monte vista, ,",30.0
208099,"skamokawa, washington, usa",36.0
269114,"glen burnie, maryland, usa",57.0
3017,"roma, lazio, italy",
55398,"cheyenne, oklahoma, usa",
87742,"valencia, valencia, spain",32.0
108336,"santa cruz, california, usa",
131363,"flekkefjord, vest-agder, norway",20.0
148133,"hierden, gelderland, netherlands",26.0
175822,"vevey, vaud, switzerland",24.0
209765,"san jose, california, usa",
222906,"madrid, madrid, spain",30.0
223872,"ogden, utah, usa",37.0
226975,"smithville, missouri, usa",28.0
239374,"minneapolis, minnesota, usa",
242037,"shanghai, n/a, china",
95915,"scullin, australian capital territory, australia",13.0
200568,"stillwater, minnesota, usa",48.0
26070,"houston, texas, usa",14.0
30210,"apple creek, ohio, usa",27.0
34740,"sidney, ohio, usa",17.0
63452,"westfield, massachusetts, usa",20.0
73469,"winnipeg, manitoba, canada",56.0
77072,"donaueschingen, baden-wuerttemberg, germany",39.0
93194,"portland, oregon, usa",
164918,"macomb, michigan, usa",
167600,"thunder bay, ontario, canada",
213098,"las vegas, nevada, usa",22.0
233143,"crawfordsville, indiana, usa",
234759,"enderby, british columbia, canada",
252233,"kansas city, missouri, usa",22.0
266796,"middletown, connecticut, usa",
65752,"unionville, ontario, canada",18.0
79188,"vanderhoof, ,",51.0
215548,"maple ridge, british columbia, canada",
81460,"sandpoint, idaho, usa",10.0
712,"pratteln, baselland, switzerland",29.0
102542,"new york, new york, usa",
190709,"coquitlam, british columbia, canada",26.0
34230,"heidelberg, baden-wuerttemberg, germany",
37683,"konstanz, baden-wuerttemberg, germany",32.0
41700,"kerzers, fribourg, switzerland",42.0
75833,"stuttgart, baden-württemberg, germany",66.0
78772,"stuttgart, baden-wuerttemberg, germany",36.0
84126,"berlin, berlin, germany",40.0
187954,"runkel, hessen, germany",40.0
80061,"baden, aargau, switzerland",29.0
128077,"hamburg, hamburg, germany",34.0
157353,"munich, bavaria,",
192042,"aachen, nordrhein-westfalen, germany",32.0
61497,"muenchen, ,",31.0
184871,"freiburg, baden-wuerttemberg, germany",27.0
36992,"perth, western australia, australia",
62339,"beaufort, victoria, australia",
119748,"gold coast, queensland, australia",62.0
189848,"henley-on-thames, oxfordshire, united kingdom",36.0
191521,"busselton, western australia, australia",
266580,"wexford, n/a, ireland",
33283,"winnipeg, manitoba, canada",26.0
65769,"staten island, ,",36.0
85787,"baltimore, maryland, usa",21.0
88605,"anchorage, alaska, usa",
260498,"saskatoon, saskatchewan, canada",
54208,"schertz, texas, usa",52.0
79182,"greenville, north carolina, usa",29.0
242962,"hillsboro, ohio, usa",26.0
277623,"alamosa, co, usa",54.0
271491,"teaneck, new jersey, usa",50.0
237132,"columbia, missouri, usa",26.0
94213,"esko, minnesota, usa",80.0
199795,"ottawa, ontario, canada",48.0
206171,"pipersville, pennsylvania, usa",
217491,"pacifica, california, usa",41.0
38034,"ocala, florida, usa",26.0
37597,"cherry valley, california, usa",25.0
14683,"london, ontario, canada",30.0
229656,"austin, texas, usa",30.0
225721,"new york, new york, usa",
229412,"kalispell, montana, usa",27.0
43678,"la jolla, california, usa",
19969,"antelope, california, usa",44.0
23997,"jacksonville, florida, usa",35.0
38590,"memphis, tennessee, usa",31.0
71884,"vancleave, mississippi, usa",46.0
175101,"tampa, florida, usa",61.0
255372,"knoxville, tennessee, usa",
44404,"huntington, new york, usa",
237477,"new boston, ohio, usa",32.0
239834,"calgary, alberta, canada",43.0
42739,"dublin, n/a, ireland",34.0
48440,"alexandria, virginia, usa",42.0
251400,"newtown square, pennsylvania, usa",
252045,"decatur, georgia, usa",
271844,"elfin forest, ,",93.0
5709,"bayan lepas, penang, malaysia",15.0
6871,"raleigh, north carolina, usa",28.0
13331,"champaign, illinois, usa",58.0
17453,"kenner, louisiana, usa",
53775,"st petersburg, florida, usa",35.0
56198,"saint louis, missouri, usa",41.0
62069,"sherman oaks, california, usa",68.0
65710,"luzern, luzern, switzerland",
69658,"bakersfield, california, usa",39.0
71285,"ourense, ourense, spain",28.0
79854,"liverpool, merseyside, united kingdom",29.0
82144,"tampa, florida, usa",22.0
92807,"toronto, ontario, canada",47.0
109416,"warwick, rhode island, usa",23.0
110069,"londonderry, new hampshire, usa",18.0
114018,"tucson, arizona, usa",20.0
114185,"coquille, oregon, usa",
120599,"louisburg, north carolina, usa",
121083,"monessen, pennsylvania, usa",38.0
123154,"terrytown, louisiana, usa",19.0
168034,"fort worth, texas, usa",
173216,"chemainus, british columbia, canada",
189747,"vancouver, british columbia, canada",33.0
205059,"bangalore, karnataka, india",69.0
208378,"san marcos, california, usa",
233649,"quitman, mississippi, usa",51.0
234544,"seal beach, california, usa",
247141,"scottsdale, arizona, usa",
258459,"manakin sabot, virginia, usa",
181254,"clinton, new york, usa",
105596,"victoria, british columbia, canada",
49679,"ames, iowa, usa",36.0
40316,"mason, michigan, usa",59.0
102842,"flagstaff, arizona, usa",
157660,"springfield, missouri, usa",
204663,"coimbra, n/a, portugal",43.0
207702,"collierville, tennessee,",56.0
243917,"philadelphia, pennsylvania, usa",48.0
6505,"topeka, kansas, usa",56.0
150973,"danville, pennsylvania, usa",38.0
56102,"sammamish, washington, usa",
137136,"exton, pennsylvania, usa",80.0
202528,"forty fort, pennsylvania,",
208376,"albuquerque, new mexico, usa",
135785,"capitol heights, maryland, usa",32.0
260202,"london, n/a, united kingdom",
36200,"hilo, hawaii, usa",54.0
62378,"santa barbara, california, usa",
72005,"lacey, washington, usa",66.0
104925,"duluth, minnesota, usa",44.0
121530,"frankfort, kentucky, usa",35.0
244400,"west linn, oregon, usa",55.0
268156,"chilliwack, british columbia, canada",60.0
269308,"hayward, california, usa",52.0
160812,"new city, new york, usa",
93769,"rochester, minnesota, usa",74.0
125133,"brookfield, wisconsin,",
138439,"austin, texas, usa",43.0
160511,"alexandria, virginia, usa",26.0
49900,"catonsville, maryland, usa",48.0
92869,"grand rapids, michigan, usa",
219235,"woodstock, georgia, usa",
97906,"alexandria, virginia, usa",29.0
101910,"san diego, california, usa",
193746,"defuniak springs, florida, usa",
79945,"manhattan, kansas, usa",17.0
135665,"juneau, alaska, usa",19.0
225903,"lemoore, california, usa",12.0
245007,"toronto, ontario, canada",21.0
36693,"seattle, washington, usa",50.0
94984,"glen ridge, new jersey, usa",
52438,"davis, california, usa",
124648,"cupertino, california, usa",55.0
198214,"cincinnati, ohio, usa",16.0
203583,"pinson, alabama, usa",50.0
204363,"penacook, new hampshire, usa",29.0
207573,"boise, idaho, usa",30.0
219387,"port orange, florida, usa",49.0
42482,"puyallup, washington, usa",27.0
69775,"augusta, maine, usa",41.0
172370,"manteca, california, usa",24.0
190335,"lititz, pennsylvania, usa",
127519,"west haven, connecticut, usa",33.0
53236,"bethany, missouri, usa",16.0
153957,"kennebunk, maine, usa",38.0
272988,"boston, massachusetts, usa",36.0
161873,"vancouver, british columbia, canada",33.0
171031,"meriden, connecticut, usa",58.0
6769,"olympia, washington, usa",56.0
61764,"hildesheim, niedersachsen, germany",28.0
137282,"grand junction, colorado, usa",61.0
155541,"cambridge, massachusetts, usa",
254278,"hammondsport, , usa",
25373,"ferndale, washington, usa",
106503,"medford, oregon, usa",52.0
124867,"charlestown, new hampshire, usa",19.0
146057,"bryant, alabama, usa",
128404,"fall river, massachusetts, usa",30.0
161831,"florissant, missouri, usa",33.0
170567,"orlando, florida, usa",29.0
269250,"anniston, alabama, usa",48.0
202205,"louisville, kentucky, usa",29.0
220759,"upstate, new york, usa",
260520,"dallas, ,",34.0
277954,"philadelphia, pennsylvania, usa",30.0
11924,"amherst, massachusetts, usa",19.0
158714,"dardanelle, arkansas, usa",
95516,"seattle, washington, usa",
151405,"thermal, california, usa",15.0
189066,"victoria, british columbia, canada",70.0
1436,"sault ste. marie, ontario, canada",
30104,"minneapolis, minnesota, usa",37.0
51403,"frankfurt, , germany",32.0
87549,"tualatin, oregon, usa",
97381,"chilliwack, british columbia, canada",45.0
115180,"toronto, ontario, canada",
138158,"san ramon, california, usa",49.0
139783,"petaluma, california, usa",
170260,"ft. collins, colorado, usa",
229922,"hamilton, virginia, usa",
265014,"oakland, california, usa",45.0
5963,"san diego, california, usa",38.0
133037,"whitehorse, yukon territory, canada",18.0
97025,"elizabeth city, north carolina, usa",13.0
201763,"simi valley, california, usa",23.0
254754,"seattle, washington, usa",28.0
19605,"seattle, washington, usa",
113568,"kansas city, missouri, usa",
116448,"boston, massachusetts, usa",
138813,"seattle, washington, usa",
161744,"tucson, arizona, usa",
236112,"san francisco, california, usa",
244779,"johnson city, tennessee, usa",23.0
12734,"san jose, california, usa",57.0
14007,"berkeley, ,",56.0
204634,"mukilteo, washington, usa",71.0
267444,"chesapeake, virginia, usa",62.0
152258,"washington, dc, usa",
258235,"long lake, minnesota, usa",48.0
266510,"sun city west, arizona, usa",31.0
38217,"mitaka, tokyo, japan",
178733,"nicholasville, kentucky, usa",43.0
229448,"vancouver, british columbia, canada",42.0
197130,"rapid city, south dakota, usa",39.0
753,"stockton, california, usa",
75748,"washington, dc, usa",23.0
100266,"toronto, ontario, canada",29.0
5350,"köln, nordrhein-westfalen, germany",20.0
106179,"barcelona, barcelona, spain",23.0
138124,"swindon, wiltshire, united kingdom",24.0
196149,"lisburn, northern ireland, united kingdom",29.0
215143,"porto, n/a, portugal",26.0
236237,"southend on sea, essex, united kingdom",32.0
73076,"hull, england, united kingdom",26.0
150464,"lisbon, n/a, portugal",22.0
238538,"wien, wien, austria",22.0
106988,"san diego, california, usa",52.0
172486,"youngstown, ,",26.0
125274,"wien, wien, austria",35.0
6450,"vancouver, british columbia, canada",26.0
10985,"southampton, england, united kingdom",38.0
49998,"garland, texas, usa",
50098,"chicago, illinois, usa",
52175,"johnstown, pennsylvania, usa",
76460,"san francisco, california, usa",
96474,"manchester, connecticut, usa",29.0
147101,"annapolis, maryland, usa",26.0
152260,"amersfoort, utrecht, netherlands",
162715,"new york, new york, usa",24.0
195128,"st. lambert, quebec, canada",31.0
241503,"la crosse, wisconsin, usa",
256072,"rhododendron, oregon, usa",
262271,"wien, wien, austria",41.0
160154,"detroit, michigan, usa",
207417,"ramat gan, n/a, israel",24.0
240318,"burnaby, british columbia, canada",33.0
242397,"moinesti, bacau, romania",24.0
257262,"durham, north carolina, usa",27.0
277051,"cologne, nordrhein-westfalen, germany",18.0
183015,"washington township, new jersey, usa",
257450,"chicago, illinois, usa",
51589,"jacksonville, florida, usa",
62926,"el cajon, california, usa",66.0
17340,"tucson, arizona, usa",
120137,"ann arbor, michigan, usa",
223927,"salinas, california, usa",27.0
47276,"eugene, oregon, usa",
98943,"toronto, ontario, canada",32.0
196658,"normal, illinois, usa",
140372,"fredericksburg, virginia, usa",32.0
177492,"sullivan, missouri, usa",25.0
209458,"iowa city, iowa, usa",19.0
243966,"santee, california, usa",18.0
264204,"milford, massachusetts, usa",19.0
776,"auckland, n/a, new zealand",23.0
245352,"toronto, ontario, canada",
83842,"famalicão, famalicão, portugal",
99328,"scottish borders, scotland, united kingdom",43.0
106534,"pratteln, baselland, switzerland",18.0
187520,"hull, england, united kingdom",29.0
219722,"frösön, n/a, sweden",24.0
59524,"washington, dc, usa",
75771,"minneapolis, minnesota, usa",35.0
241405,"n/a, n/a, japan",
104604,"vancouver, bc, canada",36.0
172803,"chicago, illinois, usa",
246586,"karlsruhe, baden-wuerttemberg, germany",
266328,"roanoke, virginia, usa",14.0
21112,"arlington, virginia, usa",53.0
47315,"sioux city, iowa, usa",49.0
109903,"denver, colorado, usa",36.0
113259,"thomaston, connecticut, usa",30.0
138018,"dallas, texas, usa",35.0
141871,"tamarac, florida, usa",
193786,"lakewood, ohio, usa",49.0
213831,"san jose, california, usa",41.0
250533,"hollywood, pennsylvania, usa",
86076,"los gatos, california, usa",42.0
174143,"bloomfield po, ,",
40698,"tebbetts, missouri, usa",
131548,"burien, washington, usa",
181896,"redwood city, california, usa",53.0
217130,"clermont, florida, usa",38.0
213953,"prince george, british columbia, canada",68.0
65382,"surrey, british columbia, canada",43.0
2589,"shrewsbury, massachusetts, usa",
35124,"mission viejo, california, usa",33.0
64063,"auke bay, alaska, usa",
94094,"mpls, minnesota, usa",
126054,"syracuse, new york, usa",
130679,"gulfport, mississippi, usa",
141543,"bad axe, ,",
142565,"sanger, texas, usa",61.0
151811,"boston, massachusetts, usa",
254777,"seabrook, texas, usa",67.0
224564,"quebec city, quebec, canada",34.0
225634,"oakdale, california, usa",12.0
2559,"santa rosa, california, usa",
7107,"chester, pennsylvania, usa",
15500,"new orleans, louisiana, usa",
23124,"pieve emanuele, lombardia, italy",22.0
50064,"chicago, illinois, usa",25.0
56718,"austin, texas, usa",
74569,"kansas city, kansas, usa",15.0
76236,"eagan, minnesota, usa",
77886,"magnolia, texas, usa",38.0
86463,"jacksonville, florida, usa",
88631,"bloomington, illinois, usa",
93413,"alfred, new york, usa",23.0
96055,"dublin, ohio, usa",
122854,"phoenixville, pennsylvania, usa",
126585,"north saanich, british columbia, canada",
129835,"fernandina beach, florida, usa",23.0
143498,"pasadena, , usa",
154460,"cascais, cascais, portugal",52.0
160878,"manahawkin, new jersey, usa",
166390,"seattle, washington, usa",
192739,"warrensburg, missouri, usa",
199857,"san diego, california, canada",66.0
207300,"lebanon, new hampshire, usa",
239481,"chi, illinois, usa",
246218,"corvallis, oregon, usa",32.0
268035,"millersburg, ,",
25009,"houston, texas, usa",39.0
31838,"san bernardino, california, usa",42.0
48999,"lancaster, ohio,",
185244,"carson city, nevada, usa",
215562,"concord, california, usa",49.0
274111,"massagno, ticino, switzerland",
7970,"new york, new york, usa",
66161,"gladstone, oregon, usa",53.0
104864,"lakewood, colorado, usa",22.0
80323,"versailles, kentucky, usa",
90766,"rangoon, rangoon, burma",
225177,"boston, massachusetts, usa",33.0
256765,"n/a, n/a, usa",
100066,"houston, texas, usa",26.0
17726,"ottawa, ontario, canada",33.0
86837,"oakland, california, usa",40.0
148632,"new york, ,",
205867,"coquitlam, british columbia, canada",
222292,"tokyo, tokyo, japan",
262974,"wien, wien, austria",23.0
69982,"seattle, ,",34.0
95658,"whonnock, british columbia, canada",60.0
165669,"kitchener, ontario, canada",45.0
38855,"hillsboro, oregon, usa",
88288,"bedford, massachusetts, usa",
16417,"austin, texas, usa",
208112,"southfield, michigan, usa",32.0
139560,"metuchen, new jersey, usa",52.0
127505,"mission, kansas, usa",41.0
151799,"bismarck, north dakota, usa",27.0
49061,"seattle, washington, usa",
56246,"toronto, ontario, canada",37.0
77989,"modena, new york, usa",
81580,"bath, maine, usa",
97515,"wayland, michigan, usa",56.0
132513,"waterford, connecticut, usa",23.0
176526,"glen allen, virginia, usa",
188369,"hong kong, n/a, hong kong",25.0
237917,"berkeley, california, usa",38.0
7371,"winnipeg, manitoba, canada",26.0
8935,"little elm, texas, usa",35.0
13607,"clayton, north carolina, usa",31.0
64316,"ermington, s. devon, england, united kingdom",21.0
171055,"fuquay varina, north carolina, usa",
220635,"creston, british columbia, canada",
240107,"rsm, california, usa",60.0
47411,"la crescenta, california, usa",45.0
99441,"seattle, washington, usa",33.0
269677,"st. louis, missouri, usa",25.0
23749,"ottawa, ontario, canada",
68059,"wilmette, illinois, usa",47.0
103867,"carlsbad, california, usa",25.0
169634,"saratoga springs, new york, usa",
194539,"surrey, british columbia, canada",
261176,"oregon city, oregon, usa",
4570,"santa monica, california, usa",40.0
9893,"beaverton, oregon, usa",50.0
25403,"pleasant hill, ,",
41842,"st. charles, missouri, usa",
68836,"zenda, wisconsin, usa",56.0
72247,"franklin, tennessee, usa",18.0
78564,"baytown, texas, usa",23.0
138380,"austin, texas, usa",
148782,"nanaimo, british columbia, canada",
216925,"el cajon, california, usa",43.0
218935,"fulton, missouri, usa",21.0
227591,"north hollywood, california, usa",
235888,"boston, massachusetts, usa",24.0
256889,"cohasset, massachusetts, usa",18.0
7384,"miami, florida, usa",28.0
20345,"vancouver, british columbia, canada",22.0
105262,"santa barbara, california, usa",24.0
179118,"west lafayette, indiana, usa",28.0
206903,"rosalie, nebraska, usa",
70302,"san luis obispo, california, usa",24.0
87401,"rush, new york, usa",40.0
88066,"astoria, new york, usa",21.0
183730,"gravel ridge, arkansas, usa",24.0
28448,"são paulo, são paulo, brazil",
199492,"kingston, ontario, canada",
230950,"woodside, new york, usa",27.0
16220,"milano, lombardia, italy",30.0
241441,"halifax, pennsylvania, usa",53.0
268134,"columbus, ohio, usa",31.0
99268,"redmond, washington, usa",42.0
111434,"austin, texas, usa",
253668,"thunder bay, ontario, canada",21.0
270714,"charlotte, north carolina, usa",36.0
66797,"athens, ohio, usa",28.0
187397,"seal beach, california,",
4066,"birmingham, alabama, usa",31.0
8687,"bucharest, n/a, romania",28.0
40888,"lethbridge, alberta, canada",49.0
76218,"st. george, utah, usa",
103579,"chicago, illinois, usa",
106950,"peterborough, ontario, canada",
148962,"collegeville, pennsylvania, usa",54.0
149140,"brockport, new york, usa",44.0
31049,"pineville, west virginia, usa",
158103,"trumbull, connecticut, usa",56.0
219921,"fort myers beach, florida, usa",
238231,"sydney, new south wales, australia",17.0
246874,"bedford, massachusetts, usa",
252356,"fresno, california, usa",
267984,"chanute, kansas, usa",42.0
86418,"caseyville, illinois, usa",
237257,"cayucos, california, usa",38.0
2363,"mountain home, idaho, usa",42.0
87147,"d. c., washington, usa",47.0
171758,"cambridge, maryland, usa",13.0
273336,"san antonio, texas, usa",
64186,"bronxville, new york, usa",19.0
91052,"dallas, texas, usa",
91263,"mankato, minnesota, usa",24.0
241802,"collins, new york, usa",17.0
257528,"arlington, virginia, usa",35.0
16717,"clive, iowa, usa",
51826,"richmond, virginia, usa",
155383,"pauline, south carolina, usa",21.0
214102,"cambridge, massachusetts, usa",
40604,"toronto, ontario, canada",27.0
111607,"orland park, illinois, usa",30.0
22023,"windsor, ontario, canada",35.0
23776,"south riding, virginia, usa",29.0
50845,"east hampton, connecticut, usa",19.0
64185,"hammond, louisiana, usa",20.0
266940,"saint paul, minnesota, usa",19.0
82444,"anchorage, ,",
114365,"santa cruz, california, usa",
140698,"sandusky, ohio, usa",
7053,"iowa city, iowa, usa",29.0
850,"bremen, bremen, germany",22.0
144219,"lafayette, indiana, usa",
132500,"fürth, ,",29.0
52323,"karlsruhe, baden-wuerttemberg, germany",38.0
173657,"darmstadt, hessen, germany",43.0
28537,"bochum, nordrhein-westfalen, germany",29.0
199827,"bochum, nordrhein-westfalen, germany",
35484,"ahaus, nordrhein-westfalen, germany",26.0
113537,"frankfurt am main, hessen, germany",29.0
175485,"tübingen, baden-württemberg, germany",21.0
71967,"wuppertal, nordrhein-westfalen, germany",24.0
159390,"dannenfels, rheinland-pfalz, germany",36.0
191720,"ravensburg, baden-württemberg, germany",37.0
276866,"mönchengladbach, nordrhein-westfalen, germany",27.0
245499,"erkrath, nordrhein-westfalen, germany",30.0
51269,"bremen, bremen,",
87600,"hannover, niedersachsen, germany",
27300,"berlin, berlin, germany",27.0
102227,"moritzburg, sachsen, germany",28.0
217565,"siegburg, nordrhein-westfalen, germany",
55641,"mountain view, california, usa",
168985,"san pedro, california, usa",
177405,"santa barbara, california, usa",
191014,"chicago, illinois, usa",
196857,"san antonio, texas, usa",31.0
47534,"luzern, luzern, switzerland",45.0
60146,"san jose, california, usa",
112412,"oakland, california, usa",30.0
120860,"huntsville, alabama, usa",
194706,"bothell, washington, usa",46.0
207356,"winter park, florida, usa",47.0
223174,"prior lake, minnesota, usa",
229502,"calafat, dolj, romania",27.0
225163,"johnson city, new york, usa",66.0
29539,"recife, alaska, brazil",39.0
35962,"mcminnville, oregon, usa",
36304,"union, new jersey, usa",56.0
83178,"austin, texas, usa",52.0
99963,"seattle, washington, usa",40.0
102813,"london, england, united kingdom",36.0
112173,"ashburn, virginia, usa",30.0
125917,"chico, california, usa",33.0
145885,"clinton, maine, usa",24.0
160200,"oslo, oslo, norway",
182101,"lake forest, illinois, usa",
209625,"cambridge, massachusetts, usa",33.0
231265,"nowhereville, california, tanzania",40.0
234147,"calgary, alberta, canada",39.0
250078,"toronto, ontario, canada",24.0
267788,"kenosha, wisconsin, usa",41.0
271020,"evergreen, ,",18.0
20245,"st. louis, missouri, usa",
90471,"san diego, california, usa",31.0
136062,"middleburg, florida, usa",
